Entity,Code,Year,Upper bound (%),Lower bound (%),Estimated prevalence (%)
Seychelles,SYC,1996,18.5,13.8,16.1
Seychelles,SYC,1997,18.4,13.6,15.9
Seychelles,SYC,1998,18.200001,13.5,15.7
Seychelles,SYC,1999,18.200001,13.4,15.6
Seychelles,SYC,2000,18.200001,13.4,15.5
Seychelles,SYC,2001,18.1,13.3,15.5
Seychelles,SYC,2002,18.1,13.2,15.5
Seychelles,SYC,2003,18.200001,13.2,15.6
Seychelles,SYC,2004,18.299999,13.3,15.7
Seychelles,SYC,2005,18.4,13.3,15.8
Seychelles,SYC,2006,18.5,13.5,15.9
Seychelles,SYC,2007,18.4,13.5,15.9
Seychelles,SYC,2008,18.299999,13.7,15.9
Seychelles,SYC,2009,18.299999,13.7,15.9
Seychelles,SYC,2010,18.200001,13.6,15.9
Seychelles,SYC,2011,18.1,13.6,15.8
Seychelles,SYC,2012,18.1,13.5,15.7
Sierra Leone,SLE,1980,21.700001,16.200001,18.799999
Sierra Leone,SLE,1981,21.6,16.1,18.700001
Sierra Leone,SLE,1982,21.299999,15.9,18.6
Sierra Leone,SLE,1983,21.200001,15.9,18.6
Sierra Leone,SLE,1984,21.1,15.8,18.5
Sierra Leone,SLE,1985,21,15.7,18.4
Sierra Leone,SLE,1986,21,15.7,18.299999
Sierra Leone,SLE,1987,21,15.5,18.200001
Sierra Leone,SLE,1988,20.9,15.4,18.1
Sierra Leone,SLE,1989,20.700001,15.3,18
Sierra Leone,SLE,1990,20.700001,15.3,17.9
Sierra Leone,SLE,1991,20.5,15.2,17.799999
Sierra Leone,SLE,1992,20.5,15,17.700001
Sierra Leone,SLE,1993,20.4,14.9,17.6
Sierra Leone,SLE,1994,20.299999,14.9,17.5
Sierra Leone,SLE,1995,20.200001,14.8,17.4
Sierra Leone,SLE,1996,20.200001,14.7,17.4
Sierra Leone,SLE,1997,20.1,14.6,17.299999
Sierra Leone,SLE,1998,20,14.5,17.200001
Sierra Leone,SLE,1999,20.1,14.5,17.200001
Sierra Leone,SLE,2000,20,14.5,17.200001
Sierra Leone,SLE,2001,20.1,14.6,17.200001
Sierra Leone,SLE,2002,20,14.7,17.200001
Sierra Leone,SLE,2003,20,14.9,17.299999
Sierra Leone,SLE,2004,19.9,15,17.299999
Sierra Leone,SLE,2005,19.9,15.1,17.4
Sierra Leone,SLE,2006,19.9,15.4,17.4
Sierra Leone,SLE,2007,19.799999,15.5,17.5
Sierra Leone,SLE,2008,19.700001,15.7,17.5
Sierra Leone,SLE,2009,19.6,15.7,17.5
Sierra Leone,SLE,2010,19.700001,15.7,17.6
Sierra Leone,SLE,2011,19.700001,15.6,17.6
Sierra Leone,SLE,2012,19.799999,15.5,17.6
Singapore,SGP,1980,20.5,14.7,17.4
Singapore,SGP,1981,20.299999,14.5,17.200001
Singapore,SGP,1982,20,14.5,17
Singapore,SGP,1983,19.9,14.3,16.9
Singapore,SGP,1984,19.9,14.2,16.700001
Singapore,SGP,1985,19.799999,14.1,16.6
Singapore,SGP,1986,19.6,13.9,16.5
Singapore,SGP,1987,19.4,13.9,16.4
Singapore,SGP,1988,19,13.6,16.200001
Singapore,SGP,1989,18.700001,13.6,16
Singapore,SGP,1990,18.4,13.5,15.9
Singapore,SGP,1991,18.299999,13.5,15.8
Singapore,SGP,1992,18,13.5,15.7
Singapore,SGP,1993,17.700001,13.4,15.5
Singapore,SGP,1994,17.4,13.4,15.3
Singapore,SGP,1995,17,13.4,15.1
Singapore,SGP,1996,16.6,13.4,14.9
Singapore,SGP,1997,16.200001,13.3,14.7
Singapore,SGP,1998,15.8,13.2,14.5
Singapore,SGP,1999,15.4,13,14.2
Singapore,SGP,2000,15,12.8,14
Singapore,SGP,2001,14.9,12.7,13.8
Singapore,SGP,2002,14.7,12.5,13.7
Singapore,SGP,2003,14.6,12.4,13.5
Singapore,SGP,2004,14.5,12.3,13.4
Singapore,SGP,2005,14.4,12.2,13.4
Singapore,SGP,2006,14.5,12.1,13.3
Singapore,SGP,2007,14.6,12.1,13.3
Singapore,SGP,2008,14.7,12,13.3
Singapore,SGP,2009,14.8,11.9,13.3
Singapore,SGP,2010,14.8,11.7,13.2
Singapore,SGP,2011,14.8,11.5,13.2
Singapore,SGP,2012,14.9,11.4,13.1
Slovakia,SVK,1980,27.799999,21.200001,24.4
Slovakia,SVK,1981,27.799999,21.299999,24.4
Slovakia,SVK,1982,27.700001,21.200001,24.299999
Slovakia,SVK,1983,27.700001,21.200001,24.299999
Slovakia,SVK,1984,27.700001,21.200001,24.299999
Slovakia,SVK,1985,27.799999,21,24.200001
Slovakia,SVK,1986,27.6,21,24.200001
Slovakia,SVK,1987,27.5,21,24.1
Slovakia,SVK,1988,27.200001,21.1,24.1
Slovakia,SVK,1989,27.1,21.1,24
Slovakia,SVK,1990,27,21,24
Slovakia,SVK,1991,27,21,24
Slovakia,SVK,1992,27,21,24
Slovakia,SVK,1993,27,21.200001,24.1
Slovakia,SVK,1994,27.200001,21.4,24.200001
Slovakia,SVK,1995,27.200001,21.6,24.299999
Slovakia,SVK,1996,27.200001,21.700001,24.5
Slovakia,SVK,1997,27.1,21.6,24.4
Slovakia,SVK,1998,27,21.700001,24.299999
Slovakia,SVK,1999,26.700001,21.799999,24.299999
Slovakia,SVK,2000,26.5,21.9,24.200001
Slovakia,SVK,2001,26.299999,22,24.200001
Slovakia,SVK,2002,26,22.200001,24.1
Slovakia,SVK,2003,25.799999,22.200001,24
Slovakia,SVK,2004,25.6,22.1,23.700001
Slovakia,SVK,2005,25.299999,21.799999,23.5
Slovakia,SVK,2006,24.9,21.4,23
Slovakia,SVK,2007,24.5,20.9,22.6
Slovakia,SVK,2008,24.200001,20.4,22.200001
Slovakia,SVK,2009,24.1,20,22
Slovakia,SVK,2010,24.200001,19.9,22.1
Slovakia,SVK,2011,24.6,19.9,22.200001
Slovakia,SVK,2012,24.799999,19.9,22.4
Slovenia,SVN,1980,34.299999,26.4,30.299999
Slovenia,SVN,1981,33.900002,26.1,29.9
Slovenia,SVN,1982,33.700001,25.9,29.6
Slovenia,SVN,1983,33.400002,25.4,29.299999
Slovenia,SVN,1984,33,25.200001,29
Slovenia,SVN,1985,32.5,24.799999,28.6
Slovenia,SVN,1986,32,24.5,28.200001
Slovenia,SVN,1987,31.5,24.299999,27.700001
Slovenia,SVN,1988,30.700001,23.9,27.299999
Slovenia,SVN,1989,30.4,23.4,26.9
Slovenia,SVN,1990,30.1,23.200001,26.5
Slovenia,SVN,1991,29.9,22.9,26.200001
Slovenia,SVN,1992,29.6,22.700001,26
Slovenia,SVN,1993,29.299999,22.4,25.700001
Slovenia,SVN,1994,28.9,22.1,25.299999
Slovenia,SVN,1995,28.299999,21.700001,25
Slovenia,SVN,1996,27.9,21.4,24.6
Slovenia,SVN,1997,27.299999,21.1,24.299999
Slovenia,SVN,1998,26.9,20.9,24
Slovenia,SVN,1999,26.4,20.799999,23.6
Slovenia,SVN,2000,25.700001,20.6,23.1
Slovenia,SVN,2001,25,20.5,22.700001
Slovenia,SVN,2002,24.299999,20.299999,22.200001
Slovenia,SVN,2003,23.6,19.9,21.799999
Slovenia,SVN,2004,23.1,19.9,21.5
Slovenia,SVN,2005,22.700001,19.799999,21.299999
Slovenia,SVN,2006,22.700001,19.700001,21.200001
Slovenia,SVN,2007,22.700001,19.700001,21.200001
Slovenia,SVN,2008,23.1,19.9,21.4
Slovenia,SVN,2009,23.700001,20.1,21.799999
Slovenia,SVN,2010,24,20.200001,22
Slovenia,SVN,2011,24.299999,20.1,22.1
Slovenia,SVN,2012,24.5,20.1,22.200001
Solomon Islands,SLB,1980,33.299999,25.1,29
Solomon Islands,SLB,1981,33.299999,25,29
Solomon Islands,SLB,1982,33.099998,24.9,29
Solomon Islands,SLB,1983,33,24.9,29
Solomon Islands,SLB,1984,33,25,28.9
Solomon Islands,SLB,1985,33.099998,24.799999,28.9
Solomon Islands,SLB,1986,33,24.6,28.799999
Solomon Islands,SLB,1987,33,24.4,28.700001
Solomon Islands,SLB,1988,32.900002,24.299999,28.5
Solomon Islands,SLB,1989,32.900002,24.1,28.4
Solomon Islands,SLB,1990,32.799999,24,28.4
Solomon Islands,SLB,1991,33,23.9,28.4
Solomon Islands,SLB,1992,32.700001,24,28.299999
Solomon Islands,SLB,1993,32.599998,24,28.299999
Solomon Islands,SLB,1994,32.599998,24.200001,28.4
Solomon Islands,SLB,1995,32.700001,24.200001,28.4
Solomon Islands,SLB,1996,32.900002,24.299999,28.5
Solomon Islands,SLB,1997,32.799999,24.4,28.4
Solomon Islands,SLB,1998,32.599998,24.299999,28.4
Solomon Islands,SLB,1999,32.5,24.4,28.4
Solomon Islands,SLB,2000,32.299999,24.4,28.299999
Solomon Islands,SLB,2001,32.099998,24.4,28.299999
Solomon Islands,SLB,2002,32,24.4,28.200001
Solomon Islands,SLB,2003,31.799999,24.4,28
Solomon Islands,SLB,2004,31.5,24.5,27.9
Solomon Islands,SLB,2005,31.299999,24.4,27.700001
Solomon Islands,SLB,2006,31.299999,24.200001,27.5
Solomon Islands,SLB,2007,30.9,23.9,27.200001
Solomon Islands,SLB,2008,30.5,23.6,26.9
Solomon Islands,SLB,2009,30.4,23.5,26.799999
Solomon Islands,SLB,2010,30.4,23.4,26.799999
Solomon Islands,SLB,2011,30.5,23.5,26.799999
Solomon Islands,SLB,2012,30.6,23.5,26.799999
Somalia,SOM,1980,13.2,9.5,11.3
Somalia,SOM,1981,13.1,9.3999996,11.2
Somalia,SOM,1982,13.1,9.3999996,11.2
Somalia,SOM,1983,13.1,9.3999996,11.2
Somalia,SOM,1984,13.1,9.3999996,11.2
Somalia,SOM,1985,13.1,9.5,11.1
Somalia,SOM,1986,13.1,9.3999996,11.1
Somalia,SOM,1987,13.1,9.3999996,11.1
Somalia,SOM,1988,13.1,9.3000002,11.1
Somalia,SOM,1989,13.1,9.3999996,11
Somalia,SOM,1990,13,9.3000002,11
Somalia,SOM,1991,13,9.1999998,11
Somalia,SOM,1992,13,9.1999998,11
Somalia,SOM,1993,12.9,9.1999998,11
Somalia,SOM,1994,12.9,9.1000004,11
Somalia,SOM,1995,12.9,9.1000004,10.9
Somalia,SOM,1996,12.9,9.1000004,10.9
Somalia,SOM,1997,12.6,8.8999996,10.7
Somalia,SOM,1998,12.5,8.8000002,10.5
Somalia,SOM,1999,12.4,8.6000004,10.4
Somalia,SOM,2000,12.3,8.5,10.2
Somalia,SOM,2001,12.2,8.3999996,10.1
Somalia,SOM,2002,12.1,8.3000002,10.1
Somalia,SOM,2003,12,8.3000002,10
Somalia,SOM,2004,11.9,8.3000002,9.8999996
Somalia,SOM,2005,11.8,8.1999998,9.8999996
Somalia,SOM,2006,11.8,8.1999998,9.8000002
Somalia,SOM,2007,11.8,8.1999998,9.8000002
Somalia,SOM,2008,11.7,8.1000004,9.6999998
Somalia,SOM,2009,11.6,8.1000004,9.6999998
Somalia,SOM,2010,11.6,8,9.6999998
Somalia,SOM,2011,11.6,7.9000001,9.6000004
Somalia,SOM,2012,11.5,7.8000002,9.6000004
South Africa,ZAF,1980,27.6,20.6,23.700001
South Africa,ZAF,1981,27.299999,20.299999,23.5
South Africa,ZAF,1982,27,20.1,23.4
South Africa,ZAF,1983,26.799999,20,23.299999
South Africa,ZAF,1984,26.700001,19.9,23.200001
South Africa,ZAF,1985,26.799999,20,23.200001
South Africa,ZAF,1986,26.6,20,23.1
South Africa,ZAF,1987,26.4,20.200001,23.1
South Africa,ZAF,1988,26.299999,20.1,23
South Africa,ZAF,1989,26.200001,20,22.799999
South Africa,ZAF,1990,26,20,22.799999
South Africa,ZAF,1991,25.9,20.1,22.700001
South Africa,ZAF,1992,25.6,20.299999,22.799999
South Africa,ZAF,1993,25.5,20.4,22.799999
South Africa,ZAF,1994,25.200001,20.4,22.700001
South Africa,ZAF,1995,24.9,20.6,22.6
South Africa,ZAF,1996,24.5,20.6,22.5
South Africa,ZAF,1997,23.6,20.4,22
South Africa,ZAF,1998,23,20,21.5
South Africa,ZAF,1999,22,19.200001,20.6
South Africa,ZAF,2000,21,18.299999,19.6
South Africa,ZAF,2001,20,17.5,18.700001
South Africa,ZAF,2002,19,16.799999,17.9
South Africa,ZAF,2003,18.1,16.1,17.1
South Africa,ZAF,2004,17.200001,15.3,16.200001
South Africa,ZAF,2005,16.5,14.5,15.5
South Africa,ZAF,2006,16.1,13.9,14.9
South Africa,ZAF,2007,15.8,13.3,14.5
South Africa,ZAF,2008,15.9,13.1,14.4
South Africa,ZAF,2009,16.1,13,14.5
South Africa,ZAF,2010,16.4,12.9,14.6
South Africa,ZAF,2011,16.6,12.9,14.7
South Africa,ZAF,2012,17,13,14.9
South Korea,KOR,1980,36,32.200001,34.099998
South Korea,KOR,1981,36.099998,32.299999,34.200001
South Korea,KOR,1982,36.099998,32.299999,34.299999
South Korea,KOR,1983,36.099998,32.400002,34.299999
South Korea,KOR,1984,36.099998,32.5,34.299999
South Korea,KOR,1985,36,32.599998,34.299999
South Korea,KOR,1986,36,32.700001,34.299999
South Korea,KOR,1987,35.799999,32.799999,34.299999
South Korea,KOR,1988,35.599998,32.799999,34.200001
South Korea,KOR,1989,35.400002,32.700001,34.099998
South Korea,KOR,1990,35.299999,32.599998,33.900002
South Korea,KOR,1991,34.900002,32.200001,33.599998
South Korea,KOR,1992,34.599998,31.9,33.200001
South Korea,KOR,1993,34.299999,31.6,32.900002
South Korea,KOR,1994,34.200001,31.5,32.799999
South Korea,KOR,1995,34.099998,31.299999,32.700001
South Korea,KOR,1996,33.799999,31,32.5
South Korea,KOR,1997,33.400002,30.6,32.099998
South Korea,KOR,1998,33,30.200001,31.6
South Korea,KOR,1999,32.400002,29.6,31
South Korea,KOR,2000,31.799999,29,30.299999
South Korea,KOR,2001,31.200001,28.1,29.700001
South Korea,KOR,2002,30.6,27.4,29
South Korea,KOR,2003,30,26.799999,28.299999
South Korea,KOR,2004,29.200001,26,27.700001
South Korea,KOR,2005,28.6,25.299999,27
South Korea,KOR,2006,28,24.700001,26.4
South Korea,KOR,2007,27.5,24.200001,25.799999
South Korea,KOR,2008,26.9,23.700001,25.299999
South Korea,KOR,2009,26.299999,23.299999,24.799999
South Korea,KOR,2010,26,22.9,24.4
South Korea,KOR,2011,25.700001,22.6,24.1
South Korea,KOR,2012,25.6,22.4,24
Spain,ESP,1980,37.900002,30.799999,34.200001
Spain,ESP,1981,37.5,30.700001,34.099998
Spain,ESP,1982,37.299999,30.700001,34
Spain,ESP,1983,37,31,33.900002
Spain,ESP,1984,36.700001,31.4,33.900002
Spain,ESP,1985,36.299999,31.700001,34
Spain,ESP,1986,36.099998,32.200001,34.099998
Spain,ESP,1987,35.900002,32.599998,34.299999
Spain,ESP,1988,35.900002,33.099998,34.5
Spain,ESP,1989,36.400002,33.599998,35
Spain,ESP,1990,36.5,33.900002,35.200001
Spain,ESP,1991,36.5,33.700001,35.099998
Spain,ESP,1992,36,33.400002,34.700001
Spain,ESP,1993,35.299999,32.900002,34.200001
Spain,ESP,1994,34.700001,32.200001,33.5
Spain,ESP,1995,33.900002,31.4,32.700001
Spain,ESP,1996,33.200001,30.700001,31.9
Spain,ESP,1997,32.5,30,31.299999
Spain,ESP,1998,31.9,29.4,30.700001
Spain,ESP,1999,31.200001,29.1,30.200001
Spain,ESP,2000,30.9,28.700001,29.799999
Spain,ESP,2001,30.5,28.299999,29.4
Spain,ESP,2002,30.1,27.9,29
Spain,ESP,2003,29.4,27.200001,28.299999
Spain,ESP,2004,29,26.700001,27.9
Spain,ESP,2005,28.5,26.299999,27.4
Spain,ESP,2006,27.9,25.6,26.799999
Spain,ESP,2007,27.5,25,26.200001
Spain,ESP,2008,27,24.5,25.700001
Spain,ESP,2009,26.700001,23.9,25.299999
Spain,ESP,2010,26.5,23.5,25
Spain,ESP,2011,26.4,23.200001,24.799999
Spain,ESP,2012,26.5,22.9,24.700001
Sri Lanka,LKA,1980,15.6,11.3,13.4
Sri Lanka,LKA,1981,15.5,11.3,13.3
Sri Lanka,LKA,1982,15.4,11.2,13.2
Sri Lanka,LKA,1983,15.4,11.2,13.2
Sri Lanka,LKA,1984,15.4,11.2,13.2
Sri Lanka,LKA,1985,15.3,11.1,13.1
Sri Lanka,LKA,1986,15.3,11.1,13.1
Sri Lanka,LKA,1987,15.2,11.1,13.1
Sri Lanka,LKA,1988,15.1,11.1,13
Sri Lanka,LKA,1989,15.1,11,13
Sri Lanka,LKA,1990,15,11,13
Sri Lanka,LKA,1991,15,11.1,12.9
Sri Lanka,LKA,1992,14.9,11.1,12.9
Sri Lanka,LKA,1993,14.7,11,12.8
Sri Lanka,LKA,1994,14.7,11,12.7
Sri Lanka,LKA,1995,14.5,11,12.7
Sri Lanka,LKA,1996,14.3,11.1,12.6
Sri Lanka,LKA,1997,14.1,11,12.5
Sri Lanka,LKA,1998,13.8,11,12.4
Sri Lanka,LKA,1999,13.6,11.1,12.3
Sri Lanka,LKA,2000,13.3,11.1,12.2
Sri Lanka,LKA,2001,13.1,11.1,12
Sri Lanka,LKA,2002,12.8,11.1,11.9
Sri Lanka,LKA,2003,12.6,10.9,11.7
Sri Lanka,LKA,2004,12.5,10.7,11.6
Sri Lanka,LKA,2005,12.5,10.6,11.5
Sri Lanka,LKA,2006,12.5,10.5,11.5
Sri Lanka,LKA,2007,12.7,10.4,11.5
Sri Lanka,LKA,2008,12.9,10.4,11.6
Sri Lanka,LKA,2009,13.2,10.3,11.7
Sri Lanka,LKA,2010,13.4,10.3,11.8
Sri Lanka,LKA,2011,13.7,10.4,11.9
Sri Lanka,LKA,2012,13.8,10.4,12
Sudan,SDN,1980,8.5,3.7,5.6999998
Sudan,SDN,1981,8.3999996,3.7,5.6999998
Sudan,SDN,1982,8.5,3.7,5.6999998
Sudan,SDN,1983,8.5,3.8,5.6999998
Sudan,SDN,1984,8.5,3.7,5.8000002
Sudan,SDN,1985,8.6000004,3.7,5.8000002
Sudan,SDN,1986,8.6999998,3.7,5.8000002
Sudan,SDN,1987,8.6999998,3.7,5.8000002
Sudan,SDN,1988,8.8999996,3.7,5.8000002
Sudan,SDN,1989,8.8000002,3.7,5.6999998
Sudan,SDN,1990,8.6999998,3.7,5.6999998
Sudan,SDN,1991,8.8000002,3.8,5.6999998
Sudan,SDN,1992,8.6999998,3.8,5.6999998
Sudan,SDN,1993,8.6999998,3.8,5.6999998
Sudan,SDN,1994,8.6000004,3.8,5.6999998
Sudan,SDN,1995,8.6999998,3.8,5.6999998
Sudan,SDN,1996,8.5,3.7,5.6999998
Sudan,SDN,1997,8.3999996,3.7,5.6999998
Sudan,SDN,1998,8.3999996,3.7,5.6999998
Sudan,SDN,1999,8.5,3.7,5.6999998
Sudan,SDN,2000,8.5,3.7,5.5999999
Sudan,SDN,2001,8.3999996,3.7,5.5999999
Sudan,SDN,2002,8.3999996,3.8,5.5999999
Sudan,SDN,2003,8.3000002,3.7,5.5999999
Sudan,SDN,2004,8.1999998,3.7,5.5999999
Sudan,SDN,2005,8.1999998,3.7,5.5999999
Sudan,SDN,2006,8.3000002,3.7,5.5999999
Sudan,SDN,2007,8.1999998,3.7,5.5999999
Sudan,SDN,2008,8.1999998,3.7,5.5999999
Sudan,SDN,2009,8.1000004,3.8,5.5999999
Sudan,SDN,2010,8,3.8,5.5999999
Sudan,SDN,2011,8,3.8,5.5999999
Sudan,SDN,2012,8.1000004,3.8,5.5999999
Suriname,SUR,1980,7.6999998,4.8000002,6.0999999
Suriname,SUR,1981,7.6999998,4.9000001,6.0999999
Suriname,SUR,1982,7.8000002,4.9000001,6.1999998
Suriname,SUR,1983,7.9000001,4.9000001,6.1999998
Suriname,SUR,1984,7.9000001,5,6.3000002
Suriname,SUR,1985,7.9000001,5,6.3000002
Suriname,SUR,1986,7.9000001,5.0999999,6.3000002
Suriname,SUR,1987,7.9000001,5.0999999,6.3000002
Suriname,SUR,1988,7.8000002,5.0999999,6.3000002
Suriname,SUR,1989,7.5999999,5,6.3000002
Suriname,SUR,1990,7.6999998,5,6.4000001
Suriname,SUR,1991,7.8000002,5.0999999,6.4000001
Suriname,SUR,1992,7.9000001,5.0999999,6.4000001
Suriname,SUR,1993,8,5.1999998,6.5
Suriname,SUR,1994,8,5.3000002,6.5
Suriname,SUR,1995,8,5.3000002,6.5
Suriname,SUR,1996,8,5.3000002,6.5
Suriname,SUR,1997,7.9000001,5.3000002,6.5
Suriname,SUR,1998,7.8000002,5.3000002,6.4000001
Suriname,SUR,1999,7.8000002,5.3000002,6.4000001
Suriname,SUR,2000,7.6999998,5.3000002,6.4000001
Suriname,SUR,2001,7.5999999,5.3000002,6.4000001
Suriname,SUR,2002,7.5999999,5.3000002,6.4000001
Suriname,SUR,2003,7.5999999,5.3000002,6.4000001
Suriname,SUR,2004,7.5999999,5.3000002,6.4000001
Suriname,SUR,2005,7.5999999,5.1999998,6.3000002
Suriname,SUR,2006,7.5999999,5.1999998,6.3000002
Suriname,SUR,2007,7.5,5.1999998,6.3000002
Suriname,SUR,2008,7.5,5.1999998,6.3000002
Suriname,SUR,2009,7.4000001,5.1999998,6.1999998
Suriname,SUR,2010,7.4000001,5.0999999,6.1999998
Suriname,SUR,2011,7.3000002,5.0999999,6.1999998
Suriname,SUR,2012,7.1999998,5.0999999,6.0999999
Swaziland,SWZ,1980,7.3000002,5,6.0999999
Swaziland,SWZ,1981,7.3000002,5,6
Swaziland,SWZ,1982,7.3000002,5,6
Swaziland,SWZ,1983,7.1999998,4.9000001,6
Swaziland,SWZ,1984,7.1999998,4.9000001,5.9000001
Swaziland,SWZ,1985,7.0999999,4.8000002,5.9000001
Swaziland,SWZ,1986,7.0999999,4.8000002,5.9000001
Swaziland,SWZ,1987,7,4.6999998,5.8000002
Swaziland,SWZ,1988,7,4.6999998,5.8000002
Swaziland,SWZ,1989,7,4.6999998,5.8000002
Swaziland,SWZ,1990,7.0999999,4.8000002,5.8000002
Swaziland,SWZ,1991,7.1999998,4.9000001,5.9000001
Swaziland,SWZ,1992,7.1999998,4.9000001,5.9000001
Swaziland,SWZ,1993,7.1999998,5,6
Swaziland,SWZ,1994,7.1999998,5.0999999,6
Swaziland,SWZ,1995,7.3000002,5.0999999,6.0999999
Swaziland,SWZ,1996,7.1999998,5.1999998,6.0999999
Swaziland,SWZ,1997,7.1999998,5.1999998,6.0999999
Swaziland,SWZ,1998,7.0999999,5.1999998,6.0999999
Swaziland,SWZ,1999,7,5.1999998,6
Swaziland,SWZ,2000,6.9000001,5.1999998,6
Swaziland,SWZ,2001,6.9000001,5.1999998,6
Swaziland,SWZ,2002,6.8000002,5.3000002,6.0999999
Swaziland,SWZ,2003,6.9000001,5.4000001,6.0999999
Swaziland,SWZ,2004,6.9000001,5.5,6.1999998
Swaziland,SWZ,2005,7.0999999,5.6999998,6.3000002
Swaziland,SWZ,2006,7.1999998,5.8000002,6.5
Swaziland,SWZ,2007,7.4000001,5.9000001,6.5999999
Swaziland,SWZ,2008,7.5999999,6,6.8000002
Swaziland,SWZ,2009,7.8000002,6.0999999,6.9000001
Swaziland,SWZ,2010,8.1000004,6.0999999,7
Swaziland,SWZ,2011,8.3000002,6.0999999,7.1999998
Swaziland,SWZ,2012,8.5,6.1999998,7.3000002
Sweden,SWE,1980,29,26.5,27.700001
Sweden,SWE,1981,28.1,26,27
Sweden,SWE,1982,27.4,25.5,26.4
Sweden,SWE,1983,26.9,25.1,26
Sweden,SWE,1984,26.6,24.9,25.799999
Sweden,SWE,1985,26.6,24.9,25.799999
Sweden,SWE,1986,26.700001,24.9,25.700001
Sweden,SWE,1987,26.6,24.6,25.6
Sweden,SWE,1988,26.5,24.4,25.5
Sweden,SWE,1989,26.299999,24.1,25.200001
Sweden,SWE,1990,26.1,23.799999,25
Sweden,SWE,1991,25.700001,23.5,24.6
Sweden,SWE,1992,25.4,23.1,24.200001
Sweden,SWE,1993,24.799999,22.6,23.700001
Sweden,SWE,1994,24,22,23.1
Sweden,SWE,1995,23.299999,21.4,22.299999
Sweden,SWE,1996,22.5,20.6,21.5
Sweden,SWE,1997,21.6,19.799999,20.700001
Sweden,SWE,1998,20.799999,19.1,19.9
Sweden,SWE,1999,20,18.5,19.299999
Sweden,SWE,2000,19.299999,17.799999,18.6
Sweden,SWE,2001,18.5,17,17.799999
Sweden,SWE,2002,17.6,16.1,16.799999
Sweden,SWE,2003,16.5,15,15.7
Sweden,SWE,2004,15.3,13.9,14.6
Sweden,SWE,2005,14.4,13.1,13.7
Sweden,SWE,2006,13.7,12.5,13.1
Sweden,SWE,2007,13.4,12.2,12.8
Sweden,SWE,2008,13.3,12,12.6
Sweden,SWE,2009,13.4,12.1,12.7
Sweden,SWE,2010,13.7,12.2,13
Sweden,SWE,2011,14.1,12.4,13.2
Sweden,SWE,2012,14.7,12.5,13.6
Switzerland,CHE,1980,29.700001,25.6,27.700001
Switzerland,CHE,1981,29.200001,25.700001,27.4
Switzerland,CHE,1982,28.700001,25.9,27.299999
Switzerland,CHE,1983,28.6,26,27.299999
Switzerland,CHE,1984,28.5,26,27.200001
Switzerland,CHE,1985,28.4,25.799999,27.1
Switzerland,CHE,1986,28.4,25.799999,27.1
Switzerland,CHE,1987,28.6,26.1,27.299999
Switzerland,CHE,1988,28.9,26.4,27.6
Switzerland,CHE,1989,28.9,26.700001,27.799999
Switzerland,CHE,1990,29,27,28
Switzerland,CHE,1991,29.200001,27.299999,28.299999
Switzerland,CHE,1992,29.6,27.6,28.6
Switzerland,CHE,1993,30.1,28,29.1
Switzerland,CHE,1994,30.5,28.5,29.5
Switzerland,CHE,1995,31,29,30
Switzerland,CHE,1996,31.6,29.6,30.6
Switzerland,CHE,1997,31.700001,29.700001,30.700001
Switzerland,CHE,1998,31.5,29.4,30.4
Switzerland,CHE,1999,30.700001,28.4,29.5
Switzerland,CHE,2000,29.1,26.9,28
Switzerland,CHE,2001,27.5,25.299999,26.4
Switzerland,CHE,2002,26.1,24,25
Switzerland,CHE,2003,24.6,22.700001,23.6
Switzerland,CHE,2004,23.5,21.5,22.4
Switzerland,CHE,2005,22.5,20.299999,21.4
Switzerland,CHE,2006,21.799999,19.4,20.6
Switzerland,CHE,2007,21.4,18.6,19.9
Switzerland,CHE,2008,21.299999,18.1,19.6
Switzerland,CHE,2009,21.4,17.9,19.5
Switzerland,CHE,2010,21.6,17.700001,19.6
Switzerland,CHE,2011,21.799999,17.5,19.700001
Switzerland,CHE,2012,22.1,17.6,19.799999
Syria,SYR,1980,21.1,15.7,18.4
Syria,SYR,1981,20.9,15.4,18.1
Syria,SYR,1982,20.6,15.1,17.799999
Syria,SYR,1983,20.4,14.9,17.6
Syria,SYR,1984,20.200001,14.7,17.4
Syria,SYR,1985,20.1,14.5,17.200001
Syria,SYR,1986,19.799999,14.5,17.1
Syria,SYR,1987,19.700001,14.4,17
Syria,SYR,1988,19.700001,14.3,16.9
Syria,SYR,1989,19.9,14.3,16.9
Syria,SYR,1990,19.700001,14.2,16.9
Syria,SYR,1991,19.700001,14.1,16.799999
Syria,SYR,1992,19.700001,14.2,16.799999
Syria,SYR,1993,19.5,14.1,16.700001
Syria,SYR,1994,19.5,14,16.6
Syria,SYR,1995,19.299999,14,16.6
Syria,SYR,1996,19.200001,13.9,16.5
Syria,SYR,1997,19.1,13.8,16.5
Syria,SYR,1998,19.200001,13.9,16.5
Syria,SYR,1999,19.200001,13.9,16.5
Syria,SYR,2000,19.4,14,16.5
Syria,SYR,2001,19.5,14.1,16.6
Syria,SYR,2002,19.4,14.1,16.6
Syria,SYR,2003,19.4,14.1,16.700001
Syria,SYR,2004,19.5,14.1,16.799999
Syria,SYR,2005,19.5,14.1,16.799999
Syria,SYR,2006,19.5,14.4,16.9
Syria,SYR,2007,19.6,14.4,17
Syria,SYR,2008,19.700001,14.5,17.1
