Entity,Code,Year,70+ years old (deaths),5-14 years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Under-5s (deaths)
Lebanon,LBN,2005,212.498265239,1.33465563144,21.1329339773,94.2130249959,6.00176976335
Lebanon,LBN,2006,217.826731171,1.25790789685,20.395747263,89.4195527089,5.4631218463
Lebanon,LBN,2010,238.704523591,1.01238926798,18.0077431138,75.6534014699,4.42207627507
Lebanon,LBN,2016,327.446683053,0.824574835436,23.0102850269,94.188831573,3.36394371824
Lesotho,LSO,1990,112.351039649,7.73923411214,28.4562670922,93.0500638877,110.219299315
Lesotho,LSO,1995,125.817703458,7.56679806087,31.9093673732,94.4250377767,110.583526235
Lesotho,LSO,2000,162.530811095,8.64279886183,43.9398682228,121.907380851,133.425600196
Lesotho,LSO,2005,195.478490352,9.43122707944,48.3262034067,138.757352731,147.488554602
Lesotho,LSO,2006,198.367141507,9.30335356449,46.9655213789,137.571370219,146.331077536
Lesotho,LSO,2010,212.003583912,8.38066757066,48.188964762,153.102620978,117.833064807
Lesotho,LSO,2016,172.052721448,6.31362910494,43.8234783034,140.44872632,78.4583044203
Liberia,LBR,1990,29.9882451612,6.15281138071,12.7947102297,33.6481527057,173.199573323
Liberia,LBR,1995,33.1926045476,5.15022322968,12.3529334737,34.1873997703,137.978073098
Liberia,LBR,2000,46.496076745,5.71487665559,17.1341691478,45.8597914151,117.424137112
Liberia,LBR,2005,50.2889437076,4.48899240774,17.6587191978,48.5217403103,69.0290381736
Liberia,LBR,2006,52.1110941,4.55251169896,18.5214980659,50.3928375016,63.7189168401
Liberia,LBR,2010,63.1305485958,4.97891759278,21.8245859348,60.3430263344,53.6470531198
Liberia,LBR,2016,68.7281180935,4.12543998658,21.9287180589,61.5117982354,36.5780355459
Libya,LBY,1990,104.158092988,4.21948224148,43.6949235824,124.914344904,37.4609860311
Libya,LBY,1995,126.641369858,3.72745453948,48.7879568882,142.877469084,27.5034114828
Libya,LBY,2000,154.996172884,2.85601196298,58.1061115965,164.361387285,19.8024704613
Libya,LBY,2005,177.04423342,2.07347477546,63.8050790535,175.209654435,13.18956491
Libya,LBY,2006,181.954131504,1.99060448797,64.3352095439,177.250804233,12.1707189914
Libya,LBY,2010,206.115504693,1.58952381882,64.1767705668,179.862542076,7.53170664077
Libya,LBY,2016,238.184361237,1.26737175684,71.7958362429,218.857612195,3.49602229748
Lithuania,LTU,1990,513.239544893,0.953638543451,27.629147388,193.00662168,9.1339192515
Lithuania,LTU,1995,532.401750809,0.960331590857,36.4335411621,230.502619534,8.90277227482
Lithuania,LTU,2000,469.565909043,0.816254406122,22.8984921634,165.809773165,6.00129332816
Lithuania,LTU,2005,488.148013282,0.693922232416,24.3723011597,159.466880988,3.96246608516
Lithuania,LTU,2006,496.541972248,0.756593053456,25.6223386964,161.842779319,3.95824161238
Lithuania,LTU,2010,469.258653914,0.509260091973,19.3385797269,130.953733573,2.56530204897
Lithuania,LTU,2016,441.250977727,0.346725261306,12.7544941869,100.911958225,1.74646610312
Luxembourg,LUX,1990,41.1027142261,0.0462116348533,2.32568975313,13.664377999,0.314369412605
Luxembourg,LUX,1995,37.0816564859,0.0314399282503,2.23477535091,12.0811544805,0.223759762108
Luxembourg,LUX,2000,33.4975287515,0.0309192760435,1.95883631877,9.31372812705,0.179531564795
Luxembourg,LUX,2005,30.4590655407,0.0250252782777,1.71083911266,7.93910700192,0.11834484249
Luxembourg,LUX,2006,29.8939395457,0.0239300541246,1.63969301053,7.8067733065,0.106817039974
Luxembourg,LUX,2010,29.3073281656,0.01160477098,1.43985939785,7.09683966697,0.10057477424
Luxembourg,LUX,2016,32.7512228711,0.0164386013853,1.41171830557,7.81749263567,0.065012128739
Macedonia,MKD,1990,201.732907585,1.94515007668,15.0067528456,93.6063511807,45.9732547312
Macedonia,MKD,1995,217.739294178,1.41565916479,16.2405571305,103.879416725,19.5528568969
Macedonia,MKD,2000,283.426317196,0.909982370091,17.2847580308,113.015382136,7.67963227042
Macedonia,MKD,2005,352.308105191,0.625890270018,15.9507678357,114.431752688,5.83128538024
Macedonia,MKD,2006,364.019007683,0.551523270541,15.2678228516,113.154456688,5.225220997
Macedonia,MKD,2010,402.047213146,0.395089600583,12.5987064843,109.957734702,3.8541968833
Macedonia,MKD,2016,404.84710801,0.376511541148,11.0802308108,114.358503438,3.55658522109
Madagascar,MDG,1990,342.972991344,56.7357662972,191.874546328,368.204951952,1132.44056336
Madagascar,MDG,1995,341.91022516,54.4144171341,197.454973895,381.907250149,1020.19636711
Madagascar,MDG,2000,351.122906036,53.0317287037,199.230226398,372.04263379,783.571784953
Madagascar,MDG,2005,357.726452047,49.0634122862,196.063381717,362.325383065,617.788822152
Madagascar,MDG,2006,347.572182389,47.4890840365,190.789710293,354.059264906,581.732742231
Madagascar,MDG,2010,333.741244131,45.8018025519,189.959611182,361.010573245,520.798785343
Madagascar,MDG,2016,354.566147558,41.7637889759,203.376838128,417.285923753,457.042695669
Malawi,MWI,1990,110.964354788,35.9326962534,78.9568698031,126.18387849,837.978604058
Malawi,MWI,1995,134.366310272,24.8522659652,66.8972091677,137.440648047,583.653653316
Malawi,MWI,2000,119.823493415,19.8396270305,55.6572523371,130.712601064,477.863084619
Malawi,MWI,2005,99.314829301,13.7939643477,39.8262133576,104.428836118,286.48317623
Malawi,MWI,2006,98.7369340612,13.1178731782,38.3805248639,100.730821122,264.906837216
Malawi,MWI,2010,116.991319804,13.0028622397,40.0290389425,105.004965467,241.436751391
